kingdom,sciName,unitName1,author,rankID,sourceIdentifier,source,notes,nomenclaturalStatus,acceptance,acceptedStr,
Fungi,Anaptychiomyces ciliaris,Physciaceae,(L.) E.A. Thomas,180,if:664989,,,,0,Anaptychia ciliaris,
Fungi,Anaptychiomyces,Physciaceae,E.A. Thomas,180,if:187,,,,0,Anaptychia,
Fungi,Ancistroporella,Roccellaceae,G. Thor,180,mb:530030,,,Orthographic variant,0,Ancistrosporella,
Fungi,Ancistrospora,Roccellaceae,G. Thor,180,mb:26440,,,Legitimate,0,Ancistrosporella,
Fungi,Anema,Lichinaceae,Müll. Arg.,180,if:92004,,,,1,,
Fungi,Antarctomia,Placynthiaceae,D.C. Lindsay,180,mb:213,,,Legitimate,0,Placynthium,
Fungi,Antidea,Megasporaceae,T.B. Wheeler,180,mb:822149,,,Legitimate,1,,
Fungi,Antrocarpum,Graphidaceae,G. Mey.,180,mb:236,,,,0,Thelotrema,
Fungi,Anzia,Parmeliaceae,Garov.,180,mb:238,,,,1,,
Fungi,Arnoldia,Hypocreaceae,A. Massalongo,180,mb:314,,,Illegitimate,0,Lempholemma,
Fungi,Arongylium,Caliciaceae,Link,180,mb:22036,,,Orthographic variant,0,Calicium,
Fungi,Arrasia,Incertae sedis,"Bernicchia, Gorjón & Nakasone",180,mb:561760,,,Legitimate,1,Arrasia,
Fungi,Artheliopsis,Gomphillaceae,Vainio,180,mb:318,,,Orthographic variant,0,Echinoplaca,
Fungi,Arthonaria,Roccellaceae,Fries,180,mb:319,,,Legitimate,0,Enterographa,
Fungi,Arthotheliomyces,Arthoniaceae,Ciferri & Tomaselli,180,mb:328,,,Legitimate,0,Arthothelium,
Fungi,Ascidium,Graphidaceae,Tode,180,if:91095,,,,1,,
Fungi,Ascospermum,Incertae sedis,Schulzer,180,mb:22041,,,Legitimate,1,,
Fungi,Asteristium,Graphidaceae,Leight.,180,if:417,,,,1,,
Fungi,Asteropeltis,Porinaceae,Henn.,180,mb:426,,,,0,Trichothelium,
Fungi,Asteroporomyces,Incertae sedis,Ciferri & Tomaselli,180,mb:427,,,Legitimate,0,Asteroporum,
Fungi,Athecaria,Megasporaceae,Nylander,180,mb:445,,,Legitimate,0,Aspicilia,
Fungi,Athelicium,Atheliaceae,K.H. Larss. & Hjortstam,180,mb:25475,,,,1,Athelicium,
Fungi,Atheliella,Atheliaceae,S.L. Liu & L.W. Zhou,180,mb:901056,,,Legitimate,1,Atheliella,
Fungi,Athelocystis,Atheliaceae,Hjortstam & Ryvarden,180,mb:517279,,,Legitimate,1,Athelocystis,
Fungi,Atrostelia,Megasporaceae,"Paukov, Davydov & Yakovchenko",180,mb:851229,,,Legitimate,1,,
Fungi,Aurantiothallia,,"Fryday, U. Rupr. & Kantvilas",180,if:861061,,,,1,,
Fungi,Auricula,Punctulariaceae,Lloyd,180,mb:17131,,,Illegitimate,0,Punctularia,
Fungi,Australidea,Malmideaceae,"G. Kantvilas, M. Wedin & M. Svensson",180,mb:839472,,,Legitimate,1,,
Fungi,Austroroccella,Roccellaceae,"Tehler, A. & Ertz, D.",180,mb:804272,,,Legitimate,1,Austroroccella,
Fungi,Baeomycomyces,Icmadophilaceae,E.A. Thomas ex Ciferri & Tomaselli,180,mb:488,,,Orthographic variant,0,Baeomycetomyces,
Fungi,Baeopodium,Gomphillaceae,Trevisan,180,mb:489,,,Illegitimate,0,Gomphillus,
Fungi,Bagliettoella,Teloschistaceae,"S.Y. Kondr., Kärnefelt, Lőkös & A. Thell",180,if:858563,,,,1,Bagliettoella,
Fungi,Basidiodesertica,Corticiaceae,"Maharachchikumbura, Wanasinghe & Al-Sadi",180,mb:837561,,,Legitimate,1,,
Fungi,Bathelium,Trypetheliaceae,Trevisan,180,mb:518,,,Unavailable,1,Bathelium,
Fungi,Bayrhofferia,Ramalinaceae,Trevisan,180,mb:528,,,Legitimate,0,Lecania,
Fungi,Bergorea,Stictidaceae,Nieuwland,180,mb:548,,,Illegitimate,0,Robergea,
Fungi,Biatora,Lecideaceae,Acharius,180,mb:557,,,Legitimate,1,,
Fungi,Biatorinella,Fuscideaceae,Dechatres & Werner,180,mb:563,,,Legitimate,0,Fuscidea,
Fungi,Biflavia,Byssolomataceae,Lücking,180,mb:585004,,,,0,Baflavia,
Fungi,Bisbyella,Stictidaceae,Boedijn,180,mb:580,,,Legitimate,0,Agyriopsis,
Fungi,Biseucladinomyces,Cladoniaceae,Ciferri & Tomaselli,180,mb:583,,,Orthographic variant,0,Cladonia,
Fungi,Bohleria,Verrucariaceae,Trevisan,180,mb:610,,,Legitimate,0,Placidiopsis,
Fungi,Brevicalicium,Sphinctrinaceae,Haughland,180,if:859482,,,,1,Brevicalicium,
Fungi,Brianiopsis,Xylographaceae,S.Y. Kondratyuk,180,mb:843000,,,Legitimate,1,,
Fungi,Brunneocarpos,Mycocaliciaceae,Giraldo & Crous,180,mb:816972,,,Legitimate,1,Brunneocarpos,
Fungi,Bryopogon,Parmeliaceae,Th. Fries,180,mb:668,,,Illegitimate,1,Bryopogon,
Fungi,Bulbothricella,Parmeliaceae,"V. Marcano, Mohali & A. Morales",180,mb:27656,,,Orthographic variant,0,Bulbotricella,
Fungi,Bulbotricella,Parmeliaceae,"V. Marcano, Mohali & A. Morales",180,mb:529026,,,Legitimate,1,Bulbotricella,
Fungi,Burgellopsis,Hydnaceae,Diederich & Lawrey,180,mb:807653,,,Legitimate,1,,
Fungi,Butlerelfia,Atheliaceae,Weresub & Illman,180,mb:17206,,,Legitimate,1,Butlerelfia,
Fungi,Byrsalis,Peltigeraceae,Necker ex Krempelhuber,180,mb:695,,,Legitimate,0,Peltigera,
Fungi,Byssocorticium,Byssocorticiaceae,Bondartsev & Singer,180,mb:39040,,,,1,Byssocorticium,
Fungi,Byssocristella,Thelephoraceae,M.P. Christiansen & J.E.B. Larsen,180,mb:17208,,,Legitimate,1,,
Fungi,Byssomerulieae, Athelioideae,Parmasto,180,mb:89034,,,Legitimate,1,,
Fungi,Byssophoropsis,Roccellaceae,(Vainio) Tehler,180,mb:6022,,,Legitimate,0,Sagenidiopsis,
Fungi,Caelochroma,,"M. Svenss., S. Ekman & M. Westb.",180,if:859560,,,,1,Caelochroma,
Fungi,Caeruleoconidia,Incertae sedis,Zhurbenko & Diederich,180,mb:819620,,,Legitimate,1,Caeruleoconidia,
Fungi,Caeruleum,Acarosporaceae,K. Knudsen & L. Arcadia,180,mb:564046,,,Legitimate,1,Caeruleum,
Fungi,Caerulicium,Atheliaceae,Jülich,180,mb:17211,,,Legitimate,1,,
Fungi,Caldesia,Patellariaceae,Trevisan,180,mb:723,,,Illegitimate,1,Caldesia,
Fungi,Calkinsia,Placynthiaceae,Nieuwland,180,mb:735,,,Illegitimate,0,Placynthium,
Fungi,Callolechia,Placynthiaceae,Krempelhuber,180,mb:25047,,,Legitimate,0,Placynthium,
Fungi,Caloplacomyces,Teloschistaceae,E.A. Thomas,180,mb:750,,,Illegitimate,0,Caloplaca,
Fungi,Caloplacopsis,Candelariaceae,(Zahlbruckner) Bouly de Lesdain,180,mb:751,,,Legitimate,0,Candelariella,
Fungi,Calothricopsis, Lichinaceae,Vainio,180,mb:26443,,,Orthographic variant,0,Calotrichopsis,
Fungi,Calycium,Caliciaceae,DeCandolle,180,mb:771,,,Illegitimate,0,Calicium,
Fungi,Calycium,Caliciaceae,Pers.,180,if:771,,,,1,,
Fungi,Candelinella,Candelariaceae,S.Y. Kondratyuk,180,mb:836762,,,Legitimate,1,,
Fungi,Capillosclerotium,Corticiaceae,Prameela & Deeba,180,if:801129,,,,1,Capillosclerotium,
Fungi,Capillosclerotium,Corticiaceae,T.P. Devi & Deeba,180,mb:801129,,,Legitimate,1,Capillosclerotium,
Fungi,Capitularia,Cladoniaceae,Flörke,180,mb:795,,,Legitimate,1,Capitularia,
Fungi,Capnociferria,Antennulariellaceae,Batista,180,mb:799,,,Legitimate,0,Antennulariella,
Fungi,Capnocrinum,Antennulariellaceae,Batista & Ciferri,180,mb:800,,,Legitimate,0,Antennulariella,
Fungi,Capnodendron,Antennulariellaceae,S. Hughes,180,mb:7493,,,Legitimate,1,Capnodendron,
Fungi,Capnodina,Antennulariellaceae,(Sacc.) Speg.,180,if:805,,,,0,Antennulariella,
Fungi,Capnodina,Antennulariellaceae,(Saccardo) Saccardo,180,mb:805,,,Legitimate,0,Antennulariella,
Fungi,Capnofrasera,Antennulariellaceae,S. Hughes,180,mb:28733,,,,1,,
Fungi,Carestiella,Stictidaceae,Bresadola,180,mb:821,,,Legitimate,1,Carestiella,
Fungi,Catocarpon,Rhizocarpaceae,(Körb.) Arnold,180,if:847,,,,1,,
Fungi,Catopyrenium,Verrucariaceae,Flotow,180,mb:850,,,Orthographic variant,0,Catapyrenium,
Fungi,Celerioriella,Celotheliaceae,Crous,180,mb:812477,,,,1,Celerioriella,
Fungi,Cenomyces,Cladoniaceae,Acharius,180,mb:874,,,Orthographic variant,0,Cladonia,
Fungi,Ceratocladia,Parmeliaceae,Delile,180,mb:887,,,Illegitimate,0,Alectoria,
Fungi,Ceratopycnium,Byssolomataceae,Clem. & Shear,180,mb:7538,,,,0,Ceratopycnidium,
Fungi,Ceteraria,Parmeliaceae,Ach.,180,if:918,,,,1,,
Fungi,Cetrariomyces,Parmeliaceae,E.A. Thomas,180,mb:921,,,Illegitimate,0,Cetraria,
Fungi,Chailletia,Stictidaceae,P. Karsten,180,mb:980,,,Illegitimate,0,Karstenia,
Fungi,Chiastosporum,Collemataceae,Dughi,180,mb:994,,,Illegitimate,0,Rostania,
Fungi,Chiliospora,Incertae sedis,A. Massalongo,180,mb:996,,,Legitimate,0,Biatoridium,
Fungi,Chlorangium,Lecanoraceae,Link,180,mb:1005,,,Unavailable,1,,
Fungi,Chloroepilichen,Incertae sedis,Etayo,180,mb:565883,,,Legitimate,1,,
Fungi,Chloropeltis,Peltigeraceae,Clements,180,mb:1013,,,Illegitimate,0,Peltigera,
Fungi,Chroocybe,Coniocybaceae,Räsänen,180,mb:1028,,,Invalid,0,Coniocybe,
Fungi,Chroolepus,Cystocoleaceae,C. Agardh,180,mb:7638,,,,0,Cystocoleus,
Fungi,Chrysopsora,Psoraceae,(Vain.) M. Choisy,180,mb:1034,,,,1,,
Fungi,Chrysorhiza,Corticiaceae,T.F. Andersen & Stalpers,180,mb:27798,,,,1,,
Fungi,Circinaria,Megasporaceae,Fée,180,mb:1061,,,Illegitimate,1,,
Fungi,Circinaria,Megasporaceae,M. Choisy,180,mb:1063,,,Illegitimate,1,Circinaria,
Fungi,Circinaria,Megasporaceae,Persoon,180,mb:39053,,,Illegitimate,1,Circinaria,
Fungi,Cladona,Cladoniaceae,Adanson,180,mb:1077,,,Legitimate,0,Cladonia,
Fungi,Cladonia,Cladoniaceae,P. Browne,180,mb:1078,,,Legitimate,1,Cladonia,
Fungi,Cladosterigma,Gomphillaceae,Patouillard,180,mb:7682,,,Legitimate,1,,
Fungi,Clathrina,Cladoniaceae,Müller Arg.,180,mb:1086,,,Illegitimate,0,Cladia,
Fungi,Cliomegalaria,Ramalinaceae,van den Boom & Alvarado,180,mb:830043,,,Legitimate,1,Cliomegalaria,
Fungi,Clypeoria,Gomphillaceae,K. Miyazawa & Y. Ohmura,180,mb:855679,,,Legitimate,1,,
Fungi,Coenicia,Verrucariaceae,Trevisan,180,mb:27224,,,Legitimate,0,Pyrenula,
Fungi,Collema,Collemataceae,P. Browne,180,mb:1176,,,Unavailable,1,,
Fungi,Collema,Collemataceae,Weber ex F.H. Wiggers,180,mb:1175,,,Legitimate,1,Collema,
Fungi,Collemis,Collemataceae,Clements,180,mb:1178,,,Legitimate,0,Collema,
Fungi,Collemodiopsis,Collemataceae,(Vain.) B. de Lesd.,180,if:1180,,,,0,Collema,
Fungi,Collemodiopsis,Collemataceae,(Vainio) Bouly de Lesdain,180,mb:1180,,,Legitimate,0,Collema,
Fungi,Collemodium,Collemataceae,(Nylander) Lamy,180,mb:1181,,,Legitimate,0,Scytinium,
Fungi,Collemopsis, Lichinaceae,Trevisan,180,mb:26439,,,Illegitimate,1,Collemopsis,
Fungi,Colleptogium,Collemataceae,M. Choisy,180,mb:1184,,,Legitimate,0,Leptogium,
Fungi,Comocheila,Phlyctidaceae,A. Massalongo,180,mb:1197,,,Legitimate,0,Phlyctis,
Fungi,Compsosporiella,Monoblastiaceae,Sankaran & B. Sutton,180,mb:11284,,,Legitimate,0,Anisomeridium,
Fungi,Conia,Stereocaulaceae,Ventenat,180,mb:7750,,,Unavailable,0,Lepraria,
Fungi,Conidella,Arthoniaceae,Elenkin,180,if:1206,,,,0,Arthonia,
Fungi,Conidia,Incertae sedis,A. Massalongo,180,mb:30279,,,Legitimate,1,Conidia,
Fungi,Coniocarpon,Arthoniaceae,DeCandolle,180,mb:1208,,,Legitimate,1,Coniocarpon,
Fungi,Coniochila,Graphidaceae,A. Massal.,180,mb:1211,,,,0,Ocellularia,
Fungi,Coppinsiella,Teloschistaceae,S.Y. Kondratyuk & L. Lőkös,180,mb:827054,,,Legitimate,1,Coppinsiella,
Fungi,Coralloides,Incertae sedis,Hoffm.,180,mb:1235,,,,1,,
Fungi,Corinophoros,Lichinaceae,A. Massalongo,180,mb:1246,,,Legitimate,1,Corinophoros,
Fungi,Cornicularia,Parmeliaceae,(Schreb.) Hoffm.,180,if:617896,,,,1,,
Fungi,Corticirama,Corticiaceae,Pilát,180,mb:17386,,,Legitimate,1,,
Fungi,Corticium,Corticiaceae,Fries,180,mb:17388,,,Illegitimate,0,Phanerochaete,
Fungi,Coscinedia,Graphidaceae,A. Massal.,180,mb:1268,,,,0,Myriotrema,
Fungi,Cryptella,Stictidaceae,Quélet,180,mb:1308,,,Legitimate,0,Robergea,
Fungi,Cryptopeltis,Pertusariaceae,Rehm,180,mb:1325,,,,0,Pertusaria,
Fungi,Cyanocephalium,Thelocarpaceae,Zukal,180,mb:1361,,,Legitimate,0,Thelocarpon,
Fungi,Cyanoderma,Stictidaceae,Höhnel,180,mb:1362,,,Legitimate,0,Cyanodermella,
Fungi,Cyanodermella,Stictidaceae,O.E. Eriksson,180,mb:1363,,,Legitimate,1,Cyanodermella,
Fungi,Cyanospora,Stictidaceae,Heald & F.A. Wolf,180,mb:1366,,,Legitimate,0,Robergea,
Fungi,Cycledium,Stictidaceae,Wallroth,180,mb:1370,,,Orthographic variant,1,Cycledium,
Fungi,Cycledum, Stictidaceae,Wallroth,180,mb:22456,,,Legitimate,0,Cycledium,
Fungi,Cyclostoma,Stictidaceae,P. Crouan & H. Crouan,180,mb:1377,,,Legitimate,0,Stictis,
Fungi,Cylindrina,Stictidaceae,Patouillard,180,mb:1380,,,Legitimate,0,Stictis,
Fungi,Cyphelium,Caliciaceae,Chevallier,180,mb:1388,,,Illegitimate,1,,
Fungi,Cyphelium,Caliciaceae,De Notaris,180,mb:22412,,,Illegitimate,1,Cyphelium,
Fungi,Cystocoleus,Cystocoleaceae,Thwaites,180,mb:7892,,,Legitimate,1,Cystocoleus,
Fungi,Cytidieae, Aleurodiscoideae,Parmasto,180,mb:89030,,,Legitimate,1,,
Fungi,Dacryobasidium,Stephanosporaceae,Jülich,180,mb:17457,,,Legitimate,1,,
Fungi,Daohugouthallus,Daohugouthallaceae,"X. Wang, M. Krings & T.N. Taylor",180,mb:543289,,,,1,Daohugouthallus,
Fungi,Decampia,Dacampiaceae,A. Massal.,180,if:1435,,,,1,,
Fungi,Delpontia,Stictidaceae,Penzig & Saccardo,180,mb:1448,,,Legitimate,1,Delpontia,
Fungi,Dendrodontia,Polyporaceae,Hjortstam & Ryvarden,180,mb:7941,,,Legitimate,0,Dentocorticium,
Fungi,Dendrophysellum,Peniophoraceae,Parmasto,180,mb:17482,,,Legitimate,1,,
Fungi,Dermatina,Arthoniaceae,(Almq.) Arnold,180,mb:91017,,,,0,Arthonia,
Fungi,Descematia,Caliciaceae,Nieuwland,180,mb:1477,,,Orthographic variant,0,Calicium,
Fungi,Diaphorographis,Graphidaceae,A.W. Archer & Kalb,180,mb:540459,,,Legitimate,1,Diaphorographis,
Fungi,Dichosporium,Roccellaceae,Pat.,180,mb:1518,,,,1,,
Fungi,Dictyographa,Opegraphaceae,Darbishire,180,mb:1528,,,Illegitimate,0,Ingaderia,
Fungi,Dictyonematomyces,Hygrophoraceae,Ciferri & Tomaselli,180,mb:17507,,,Legitimate,0,Dictyonema,
Fungi,Dictyothyrium,Micropeltidaceae,Grove,180,mb:1541,,,,1,,
Fungi,Digitatispora,Niaceae,Doguet,180,mb:17512,,,Legitimate,1,,
Fungi,Dijigiella,Teloschistaceae,S.Y. Kondratyuk & L. Lőkös,180,mb:819634,,,Legitimate,1,,
Fungi,Diphratora,Catillariaceae,Trevisan ex Jatta,180,mb:1598,,,Legitimate,0,Solenopsora,
Fungi,Diplocryptis,Stictidaceae,Clements,180,mb:1607,,,Legitimate,0,Cryptodiscus,
Fungi,Diplolabia,Graphidaceae,A. Massalongo,180,mb:1614,,,Orthographic variant,0,Graphis,
Fungi,Diplonema,Atheliaceae,P. Karsten,180,mb:17516,,,Illegitimate,0,Amphinema,
Fungi,Diploschistomyces,Graphidaceae,Werner,180,mb:27848,,,,0,Diploschistes,
Fungi,Diplosis,Ramalinaceae,Clem.,180,if:1622,,,,0,Toninia,
Fungi,Diplotheca,Myriangiaceae,(Zahlbr.) Räsänen,180,mb:1627,,,,1,,
Fungi,Diplotomma, Incertae sedis,A. Massalongo,180,mb:1630,,,Illegitimate,1,,
Fungi,Discocera,Trapeliaceae,A.L. Sm. & Ramsb.,180,if:598700,,,,1,,
Fungi,Discocera,Trapeliaceae,A.L. Smith & Ramsbottom,180,mb:1653,,,Legitimate,0,Trapelia,
Fungi,Discosiella,Strigulaceae,Sydow & P. Sydow,180,mb:8073,,,Legitimate,0,Strigula,
Fungi,Dithelopsis,Stictidaceae,Clements,180,mb:1675,,,Legitimate,0,Thelopsis,
Fungi,Ducatina,Trapeliaceae,Ertz & Søchting,180,mb:817845,,,Legitimate,1,Ducatina,
Fungi,Dufouria,Teloschistaceae,Trevis.,180,if:25107,,,,0,Xanthoria,
Fungi,Durietzia,Hymeneliaceae,(C.W. Dodge) Yoshimura,180,mb:27965,,,Illegitimate,1,Durietzia,
Fungi,Dyctyoblastus,Phlyctidaceae,Krempelhuber,180,mb:1385,,,Legitimate,0,Phlyctis,
Fungi,Dyslecanis,Ramalinaceae,Clements,180,mb:1727,,,Legitimate,0,Lecania,
Fungi,Ectolechia,Graphidaceae,A. Massalongo,180,mb:1743,,,Illegitimate,1,,
Fungi,Elaphocephala,Atheliaceae,Pouzar,180,mb:25798,,,Legitimate,1,Elaphocephala,
Fungi,Ellisia,Antennulariellaceae,Batista & Peres,180,mb:8141,,,Illegitimate,1,Ellisia,
Fungi,Enchylium,Collemataceae,A. Massalongo,180,mb:1781,,,Illegitimate,0,Pterygiopsis,
Fungi,Endopyreniomyces,Verrucariaceae,E.A. Thomas,180,mb:1806,,,Legitimate,0,Endocarpon,
Fungi,Enterodictyum,Roccellaceae,Clements & Shear,180,mb:25112,,,Orthographic variant,0,Enterodictyon,
Fungi,Enterodictyum,Roccellaceae,Müll. Arg.,180,if:25112,,,,1,,
Fungi,Ephebella,Incertae sedis,Itzigs.,180,mb:1847,,,,1,,
Fungi,Epidrolithus,Collemataceae,Rafinesque-Schmaltz,180,mb:1860,,,Invalid,0,Leptogium,
Fungi,Epilithia,Gomphillaceae,Nylander,180,mb:8192,,,Legitimate,1,Epilithia,
Fungi,Eriomyces,Eriomycetaceae,"Huanraluek, Thambugala & K.D. Hyde",180,mb:556538,,,Legitimate,1,Eriomyces,
Fungi,Eriospora,Stictidaceae,Berkeley & Broome,180,mb:8205,,,Legitimate,1,Eriospora,
Fungi,Eualectoria,Parmeliaceae,Th. Fr. ex Gyeln.,180,if:1907,,,,0,Alectoria,
Fungi,Eucollema,Collemataceae,Tuck. ex Horw.,180,if:598715,,,,1,,
Fungi,Eupropolis,Graphidaceae,De Not.,180,mb:1937,,,,0,Phaeotrema,
Fungi,Euspheconisca,Verrucariaceae,(Norman) Bachm.,180,if:91047,,,,1,,
Fungi,Exogone,Agyriaceae,Hennings,180,mb:1963,,,Legitimate,1,Exogone,
Fungi,Farkasiella,Trapeliaceae,S.Y. Kondratyuk & L. Lőkös,180,mb:843001,,,Legitimate,1,,
Fungi,Feltgeniomyces, Ascomycota,Diederich,180,mb:25360,,,Legitimate,1,Feltgeniomyces,
Fungi,Fenestroconidia,Incertae sedis,Calatayud & Etayo,180,mb:28396,,,Legitimate,1,Fenestroconidia,
Fungi,Fibularhizoctonia,Atheliaceae,G.C. Adams & Kropp,180,mb:541501,,,Legitimate,1,Fibularhizoctonia,
Fungi,Fibulomyces,Atheliaceae,Jülich,180,mb:17587,,,Legitimate,0,Leptosporomyces,
Fungi,Fibulorhizoctonia,Atheliaceae,G.C. Adams & Kropp,180,mb:27589,,,Orthographic variant,0,Fibularhizoctonia,
Fungi,Finerania,Gyalectaceae,C.W. Dodge,180,mb:1991,,,Legitimate,0,Ramonia,
Fungi,Fitzroyomyces,Stictidaceae,P.W. Crous,180,mb:823395,,,Legitimate,1,Fitzroyomyces,
Fungi,Flabellomyces,Coenogoniaceae,Kobayasi,180,mb:8256,,,Legitimate,0,Coenogonium,
Fungi,Fominiella,Teloschistaceae,"S.Y. Kondratyk, D. Upreti & J.-S. Hur",180,mb:819638,,,Legitimate,1,,
Fungi,Francisrosea,Gyalectaceae,Ertz & Sanderson,180,mb:836494,,,Legitimate,1,,
Fungi,Funbolia,Incertae sedis,Crous & K.A. Seifert,180,mb:560161,,,Legitimate,1,Funbolia,
Fungi,Galbinothrix,Chrysotrichaceae,"Frisch, G. Thor, K.H. Moon & Y. Ohmura",180,mb:828448,,,Legitimate,1,Galbinothrix,
Fungi,Gallowayella,Teloschistaceae,"S.Y. Kondratyuk, Fedorenko, S. Stenroos, Kärnefelt, Elix, Hur & A. Thell",180,mb:807588,,,Legitimate,0,Xanthomendoza,
Fungi,Gallowayiopsis,Trapeliaceae,S.Y. Kondratyuk,180,mb:843011,,,Legitimate,1,,
Fungi,Galzinia,Corticiaceae,Bourdot,180,mb:17636,,,Legitimate,1,Galzinia,
Fungi,Gintarasiella,Teloschistaceae,S.Y. Kondratyuk & J.-S. Hur,180,mb:819640,,,Legitimate,1,,
Fungi,Giulia,Corticiaceae,Tassi,180,mb:8335,,,,1,Giulia,
Fungi,Globonectria,Nectriaceae,Etayo,180,mb:28686,,,Legitimate,1,Globonectria,
Fungi,Gloeostereae, Phlebioideae,S. Ito & S. Imai,180,mb:89037,,,Legitimate,1,,
Fungi,Glomerobolus,Stictidaceae,Kohlmeyer & Volkmann-Kohlmeyer,180,mb:27593,,,Legitimate,1,Glomerobolus,
Fungi,Glyphidium,Arthoniaceae,A. Massalongo,180,mb:2093,,,Legitimate,0,Arthonia,
Fungi,Goidanichia,Verrucariaceae,Tomaselli & Ciferri,180,mb:2106,,,Legitimate,1,,
Fungi,Goidanichiomyces,Verrucariaceae,Ciferri & Tomaselli,180,mb:25856,,,Illegitimate,1,,
Fungi,Golubkovia,Teloschistaceae,"S.Y. Kondratyuk, Kärnefelt, Elix, A. Thell & J.-S. Hur",180,mb:807562,,,Legitimate,0,Xanthomendoza,
Fungi,Gonothecis,Gomphillaceae,Clements,180,mb:2116,,,Legitimate,0,Gyalectidium,
Fungi,Gonothecium,Gomphillaceae,(Vainio) Clements & Shear,180,mb:2117,,,Legitimate,0,Gyalectidium,
Fungi,Graphidula,Verrucariaceae,Norman,180,mb:2127,,,Legitimate,0,Phaeographis,
Fungi,Graphydomyces, Graphidomyces,E.A. Thomas ex Ciferri & Tomaselli,180,mb:581051,,,Orthographic variant,1,,
Fungi,Guepinia,Lichinaceae,Hepp,180,mb:2146,,,Illegitimate,1,,
Fungi,Gyalolechia,Teloschistaceae,Trevis.,180,if:91078,,,,1,,
Fungi,Gymnoderma,Cladoniaceae,Humboldt,180,mb:17701,,,Legitimate,1,,
Fungi,Gyrolophium,Hygrophoraceae,Kunze ex Krombholz,180,mb:17711,,,Legitimate,1,,
Fungi,Hafellnera,Schaereriaceae,Houmeau & Cl. Roux,180,mb:25642,,,Legitimate,1,Hafellnera,
Fungi,Halecaniella,,"M. Svenss., S. Ekman & M. Westb.",180,if:859562,,,,1,Halecaniella,
Fungi,Halonia,Stictidaceae,Fr.,180,mb:22182,,,,1,,
Fungi,Haplothelopsis,Stictidaceae,Vainio,180,mb:2241,,,Legitimate,0,Thelopsis,
Fungi,Harusavskia,Teloschistaceae,S.Y. Kondratyuk,180,mb:819643,,,Legitimate,1,,
Fungi,Haudseptoria,Monoblastiaceae,P.W. Crous & R.K. Schumacher,180,mb:839287,,,Legitimate,1,,
Fungi,Hawksworthiana,Phaeosphaeriaceae,"Wanasinghe, Camporesi & K.D. Hyde",180,mb:554179,,,Illegitimate,0,Dlhawksworthia,
Fungi,Hazlinszkya, Melaspileaceae,Körber,180,mb:2251,,,Orthographic variant,0,Melaspilea,
Fungi,Heleiosa,Incertae sedis,"Kohlmeyer, Volkmann-Kohlmeyer & O.E. Eriksson",180,mb:27767,,,Legitimate,1,Heleiosa,
Fungi,Helmutiopsis,Physciaceae,"S.Y. Kondratyuk, L. Lőkös & J.S. Hur",180,mb:841013,,,Legitimate,1,,
Fungi,Hemigyalecta,Gyalectaceae,Vain.,180,if:2283,,,,1,,
Fungi,Hemmesomyces,Corticiaceae,Gilbertson & Nakasone,180,mb:28702,,,Legitimate,1,,
Fungi,Henfellra,Incertae sedis,"M.G. Halıcı, D.L. Hawksworth Z. Kocakaya & M. Kocakaya",180,mb:817289,,,Legitimate,1,Henfellra,
Fungi,Henrica,Verrucariaceae,Bouly de Lesdain,180,mb:2294,,,Legitimate,1,Henrica,
Fungi,Henssenia,Koerberiaceae,"D. Ertz, R.S. Poulsen & U. Søchting",180,mb:822683,,,Legitimate,1,Henssenia,
Fungi,Heppsora,Ramalinaceae,D.D. Awasthi & Kr.P. Singh,180,mb:2298,,,Legitimate,1,Heppsora,
Fungi,Hertelaria,,"Fryday, U. Rupr. & Kantvilas",180,if:861062,,,,1,,
Fungi,Heteroconium,Antennulariellaceae,Petrak,180,mb:8524,,,Legitimate,1,Heteroconium,
Fungi,Heterodothis,Strigulaceae,Sydow & P. Sydow,180,mb:2317,,,Legitimate,0,Strigula,
Fungi,Heterophracta,Verrucariaceae,(Saccardo & D. Saccardo) Theissen & Sydow,180,mb:2321,,,Legitimate,0,Merismatium,
Fungi,Heterothecium,k_Fungi|p_Ascomycota|c_Lecanoromycetes|o_Lecideales|f_Lopadiaceae,Mont.,180,if:2328,,,,0,Lopadium,
Fungi,Heydeniopsis,Coniocybaceae,Naumov,180,mb:8532,,,Legitimate,0,Chaenotheca,
Fungi,Hispidopannaria,Pannariaceae,"A. Elvebakk, S.G. Hong & C.H. Park",180,mb:837372,,,Legitimate,1,,
Fungi,Hollosia,Byssolomataceae,Gyelnik,180,mb:2343,,,Legitimate,0,Scutula,
Fungi,Holospora, Verrucariaceae,(Zschacke) Tomaselli & Ciferri,180,mb:2348,,,Orthographic variant,0,Holosporomyces,
Fungi,Holothelis,Stictidaceae,Clements,180,mb:2350,,,Legitimate,0,Thelopsis,
Fungi,Hormodochis,Incertae sedis,Clements,180,mb:8559,,,Legitimate,1,Hormodochis,
Fungi,Hueëlla,Pannariaceae,Zahlbruckner,180,mb:2371,,,Orthographic variant,1,Hueëlla,
Fungi,Huriella,Teloschistaceae,S.Y. Kondratyuk & D. Upreti,180,mb:819645,,,Legitimate,1,,
Fungi,Hyalospora,Thelenellaceae,Nieuwland,180,mb:2394,,,Legitimate,0,Catharinia,
